statename,districtname,crop,cropyear,season,area,production,statenorm,districtnorm,yieldcalc
Haryana,MEWAT,Bajra,2010,Kharif,26589.0,38000.0,haryana,mewat,1.4291624355936665
Haryana,MEWAT,Cotton(lint),2010,Kharif,7.0,,haryana,mewat,
Haryana,MEWAT,Jowar,2010,Kharif,12420.0,6000.0,haryana,mewat,0.4830917874396135
Haryana,MEWAT,Moong(Green Gram),2010,Kharif,606.0,100.0,haryana,mewat,0.16501650165016502
Haryana,MEWAT,Moth,2010,Kharif,3.0,,haryana,mewat,
Haryana,MEWAT,Rice,2010,Kharif,6177.0,17000.0,haryana,mewat,2.7521450542334467
Haryana,MEWAT,Sesamum,2010,Kharif,385.0,,haryana,mewat,
Haryana,MEWAT,Barley,2010,Rabi,917.0,3000.0,haryana,mewat,3.271537622682661
Haryana,MEWAT,Gram,2010,Rabi,409.0,1000.0,haryana,mewat,2.444987775061125
Haryana,MEWAT,Masoor,2010,Rabi,877.0,400.0,haryana,mewat,0.45610034207525657
Haryana,MEWAT,Peas & beans (Pulses),2010,Rabi,8.0,,haryana,mewat,
Haryana,MEWAT,Rapeseed &Mustard,2010,Rabi,23445.0,42000.0,haryana,mewat,1.7914267434420985
Haryana,MEWAT,Wheat,2010,Rabi,72167.0,306000.0,haryana,mewat,4.240165172447241
Haryana,MEWAT,Dry chillies,2010,Whole Year,2.0,,haryana,mewat,
Haryana,MEWAT,Onion,2010,Whole Year,634.0,13300.0,haryana,mewat,20.977917981072554
Haryana,MEWAT,Sugarcane,2010,Whole Year,162.0,,haryana,mewat,
Haryana,PALWAL,Arhar/Tur,2010,Kharif,983.0,1100.0,haryana,palwal,1.1190233977619533
Haryana,PALWAL,Bajra,2010,Kharif,8358.0,15000.0,haryana,palwal,1.7946877243359656
Haryana,PALWAL,Cotton(lint),2010,Kharif,360.0,,haryana,palwal,
Haryana,PALWAL,Horse-gram,2010,Kharif,34.0,,haryana,palwal,
Haryana,PALWAL,Jowar,2010,Kharif,9199.0,5000.0,haryana,palwal,0.5435373410153278
Haryana,PALWAL,Maize,2010,Kharif,27.0,,haryana,palwal,
Haryana,PALWAL,Moong(Green Gram),2010,Kharif,74.0,,haryana,palwal,
Haryana,PALWAL,Rice,2010,Kharif,33070.0,91000.0,haryana,palwal,2.7517387360145147
Haryana,PALWAL,Sesamum,2010,Kharif,74.0,,haryana,palwal,
Haryana,PALWAL,Barley,2010,Rabi,993.0,3000.0,haryana,palwal,3.0211480362537766
Haryana,PALWAL,Gram,2010,Rabi,3.0,,haryana,palwal,
Haryana,PALWAL,Masoor,2010,Rabi,3.0,,haryana,palwal,
Haryana,PALWAL,Rapeseed &Mustard,2010,Rabi,3358.0,6000.0,haryana,palwal,1.786777843954735
Haryana,PALWAL,Wheat,2010,Rabi,97589.0,449000.0,haryana,palwal,4.60092838332189
Haryana,PALWAL,Sugarcane,2010,Whole Year,2129.0,12000.0,haryana,palwal,5.6364490371066225
Haryana,PANCHKULA,Arhar/Tur,2010,Kharif,10.0,,haryana,panchkula,
Haryana,PANCHKULA,Bajra,2010,Kharif,1329.0,2000.0,haryana,panchkula,1.5048908954100828
Haryana,PANCHKULA,Dry ginger,2010,Kharif,61.0,100.0,haryana,panchkula,1.639344262295082
Haryana,PANCHKULA,Groundnut,2010,Kharif,39.0,100.0,haryana,panchkula,2.5641025641025643
Haryana,PANCHKULA,Horse-gram,2010,Kharif,350.0,100.0,haryana,panchkula,0.2857142857142857
Haryana,PANCHKULA,Jowar,2010,Kharif,656.0,1000.0,haryana,panchkula,1.524390243902439
Haryana,PANCHKULA,Maize,2010,Kharif,5528.0,10000.0,haryana,panchkula,1.808972503617945
Haryana,PANCHKULA,Moth,2010,Kharif,4.0,,haryana,panchkula,
Haryana,PANCHKULA,Rice,2010,Kharif,9070.0,30000.0,haryana,panchkula,3.3076074972436604
Haryana,PANCHKULA,Sesamum,2010,Kharif,33.0,,haryana,panchkula,
Haryana,PANCHKULA,Urad,2010,Kharif,221.0,100.0,haryana,panchkula,0.45248868778280543
Haryana,PANCHKULA,Barley,2010,Rabi,37.0,,haryana,panchkula,
Haryana,PANCHKULA,Gram,2010,Rabi,287.0,,haryana,panchkula,
Haryana,PANCHKULA,Masoor,2010,Rabi,185.0,200.0,haryana,panchkula,1.0810810810810811
Haryana,PANCHKULA,Rapeseed &Mustard,2010,Rabi,1349.0,2000.0,haryana,panchkula,1.4825796886582654
Haryana,PANCHKULA,Wheat,2010,Rabi,16270.0,42000.0,haryana,panchkula,2.581438229870928
Haryana,PANCHKULA,Dry chillies,2010,Whole Year,52.0,600.0,haryana,panchkula,11.538461538461538
Haryana,PANCHKULA,Onion,2010,Whole Year,69.0,1600.0,haryana,panchkula,23.18840579710145
Haryana,PANCHKULA,Potato,2010,Whole Year,296.0,7400.0,haryana,panchkula,25.0
Haryana,PANCHKULA,Sugarcane,2010,Whole Year,355.0,,haryana,panchkula,
Haryana,PANCHKULA,Turmeric,2010,Whole Year,6.0,,haryana,panchkula,
Haryana,PANIPAT,Arhar/Tur,2010,Kharif,271.0,300.0,haryana,panipat,1.1070110701107012
Haryana,PANIPAT,Bajra,2010,Kharif,476.0,2000.0,haryana,panipat,4.201680672268908
Haryana,PANIPAT,Cotton(lint),2010,Kharif,35.0,,haryana,panipat,
Haryana,PANIPAT,Jowar,2010,Kharif,8.0,,haryana,panipat,
Haryana,PANIPAT,Maize,2010,Kharif,11.0,,haryana,panipat,
Haryana,PANIPAT,Moong(Green Gram),2010,Kharif,11.0,,haryana,panipat,
Haryana,PANIPAT,Other Kharif pulses,2010,Kharif,2.0,,haryana,panipat,
Haryana,PANIPAT,Rice,2010,Kharif,76905.0,174000.0,haryana,panipat,2.2625316949483127
Haryana,PANIPAT,Sesamum,2010,Kharif,2.0,,haryana,panipat,
Haryana,PANIPAT,Urad,2010,Kharif,7.0,,haryana,panipat,
Haryana,PANIPAT,Barley,2010,Rabi,44.0,,haryana,panipat,
Haryana,PANIPAT,Gram,2010,Rabi,14.0,,haryana,panipat,
Haryana,PANIPAT,Masoor,2010,Rabi,25.0,,haryana,panipat,
Haryana,PANIPAT,Peas & beans (Pulses),2010,Rabi,230.0,300.0,haryana,panipat,1.3043478260869565
Haryana,PANIPAT,Rapeseed &Mustard,2010,Rabi,874.0,2000.0,haryana,panipat,2.288329519450801
Haryana,PANIPAT,Wheat,2010,Rabi,86569.0,399000.0,haryana,panipat,4.609040187596022
Haryana,PANIPAT,Coriander,2010,Whole Year,217.0,,haryana,panipat,
Haryana,PANIPAT,Dry chillies,2010,Whole Year,133.0,1300.0,haryana,panipat,9.774436090225564
Haryana,PANIPAT,Garlic,2010,Whole Year,1.0,,haryana,panipat,
Haryana,PANIPAT,Onion,2010,Whole Year,16.0,300.0,haryana,panipat,18.75
Haryana,PANIPAT,Potato,2010,Whole Year,164.0,3100.0,haryana,panipat,18.902439024390244
Haryana,PANIPAT,Sugarcane,2010,Whole Year,5827.0,46000.0,haryana,panipat,7.894285223957439
Haryana,PANIPAT,Sweet potato,2010,Whole Year,12.0,,haryana,panipat,
Haryana,REWARI,Arhar/Tur,2010,Kharif,464.0,400.0,haryana,rewari,0.8620689655172413
Haryana,REWARI,Bajra,2010,Kharif,66706.0,126000.0,haryana,rewari,1.8888855575210626
Haryana,REWARI,Castor seed,2010,Kharif,1.0,,haryana,rewari,
Haryana,REWARI,Cotton(lint),2010,Kharif,478.0,3000.0,haryana,rewari,6.2761506276150625
Haryana,REWARI,Groundnut,2010,Kharif,67.0,,haryana,rewari,
Haryana,REWARI,Jowar,2010,Kharif,980.0,1000.0,haryana,rewari,1.0204081632653061
Haryana,REWARI,Moong(Green Gram),2010,Kharif,13.0,,haryana,rewari,
Haryana,REWARI,Rice,2010,Kharif,2746.0,8000.0,haryana,rewari,2.9133284777858703
Haryana,REWARI,Sesamum,2010,Kharif,256.0,100.0,haryana,rewari,0.390625
Haryana,REWARI,Urad,2010,Kharif,4.0,,haryana,rewari,
Haryana,REWARI,Barley,2010,Rabi,1310.0,4000.0,haryana,rewari,3.053435114503817
Haryana,REWARI,Gram,2010,Rabi,73.0,,haryana,rewari,
Haryana,REWARI,Peas & beans (Pulses),2010,Rabi,1612.0,800.0,haryana,rewari,0.49627791563275436
Haryana,REWARI,Rapeseed &Mustard,2010,Rabi,62452.0,125000.0,haryana,rewari,2.001537180554666
Haryana,REWARI,Wheat,2010,Rabi,50513.0,243000.0,haryana,rewari,4.810642804822521
Haryana,REWARI,Onion,2010,Whole Year,140.0,2500.0,haryana,rewari,17.857142857142858
Haryana,REWARI,Sugarcane,2010,Whole Year,26.0,,haryana,rewari,
Haryana,ROHTAK,Arhar/Tur,2010,Kharif,6953.0,8000.0,haryana,rohtak,1.1505824823817057
Haryana,ROHTAK,Bajra,2010,Kharif,22753.0,32000.0,haryana,rohtak,1.406407946204896
Haryana,ROHTAK,Cotton(lint),2010,Kharif,7197.0,13000.0,haryana,rohtak,1.8063081839655413
Haryana,ROHTAK,Jowar,2010,Kharif,19997.0,10000.0,haryana,rohtak,0.5000750112516877
Haryana,ROHTAK,Maize,2010,Kharif,700.0,2000.0,haryana,rohtak,2.857142857142857
Haryana,ROHTAK,Moong(Green Gram),2010,Kharif,106.0,,haryana,rohtak,
Haryana,ROHTAK,Rice,2010,Kharif,39340.0,59000.0,haryana,rohtak,1.4997458057956279
Haryana,ROHTAK,Sesamum,2010,Kharif,90.0,,haryana,rohtak,
Haryana,ROHTAK,Urad,2010,Kharif,2.0,,haryana,rohtak,
Haryana,ROHTAK,Barley,2010,Rabi,1497.0,3000.0,haryana,rohtak,2.004008016032064
Haryana,ROHTAK,Gram,2010,Rabi,1036.0,1000.0,haryana,rohtak,0.9652509652509652
Haryana,ROHTAK,Peas & beans (Pulses),2010,Rabi,8.0,,haryana,rohtak,
Haryana,ROHTAK,Rapeseed &Mustard,2010,Rabi,13706.0,22000.0,haryana,rohtak,1.6051364365971108
Haryana,ROHTAK,Wheat,2010,Rabi,101635.0,464000.0,haryana,rohtak,4.565356422492251
Haryana,ROHTAK,Coriander,2010,Whole Year,1.0,,haryana,rohtak,
Haryana,ROHTAK,Sannhamp,2010,Whole Year,27.0,,haryana,rohtak,
Haryana,ROHTAK,Sugarcane,2010,Whole Year,5961.0,40000.0,haryana,rohtak,6.710283509478275
Haryana,SIRSA,Arhar/Tur,2010,Kharif,46.0,100.0,haryana,sirsa,2.1739130434782608
Haryana,SIRSA,Bajra,2010,Kharif,5513.0,19000.0,haryana,sirsa,3.446399419553782
Haryana,SIRSA,Castor seed,2010,Kharif,1206.0,600.0,haryana,sirsa,0.4975124378109453
Haryana,SIRSA,Cotton(lint),2010,Kharif,189006.0,706000.0,haryana,sirsa,3.7353311535083544
Haryana,SIRSA,Groundnut,2010,Kharif,773.0,900.0,haryana,sirsa,1.1642949547218628
Haryana,SIRSA,Moong(Green Gram),2010,Kharif,2585.0,1400.0,haryana,sirsa,0.5415860735009671
Haryana,SIRSA,Moth,2010,Kharif,1189.0,300.0,haryana,sirsa,0.2523128679562658
Haryana,SIRSA,Rice,2010,Kharif,61372.0,195000.0,haryana,sirsa,3.1773447174607314
Haryana,SIRSA,Sesamum,2010,Kharif,244.0,100.0,haryana,sirsa,0.4098360655737705
Haryana,SIRSA,Barley,2010,Rabi,7486.0,27000.0,haryana,sirsa,3.6067325674592574
Haryana,SIRSA,Gram,2010,Rabi,9734.0,11000.0,haryana,sirsa,1.1300595849599342
Haryana,SIRSA,Masoor,2010,Rabi,10.0,,haryana,sirsa,
Haryana,SIRSA,Peas & beans (Pulses),2010,Rabi,12.0,,haryana,sirsa,
Haryana,SIRSA,Rapeseed &Mustard,2010,Rabi,42510.0,83000.0,haryana,sirsa,1.9524817689955305
Haryana,SIRSA,Wheat,2010,Rabi,289967.0,1488000.0,haryana,sirsa,5.131618425544976
Haryana,SIRSA,Dry chillies,2010,Whole Year,39.0,300.0,haryana,sirsa,7.6923076923076925
Haryana,SIRSA,Garlic,2010,Whole Year,80.0,100.0,haryana,sirsa,1.25
Haryana,SIRSA,Potato,2010,Whole Year,60.0,1100.0,haryana,sirsa,18.333333333333332
Haryana,SIRSA,Sannhamp,2010,Whole Year,1.0,,haryana,sirsa,
Haryana,SIRSA,Sugarcane,2010,Whole Year,68.0,,haryana,sirsa,
Haryana,SONIPAT,Arhar/Tur,2010,Kharif,2707.0,2800.0,haryana,sonipat,1.0343553749538235
Haryana,SONIPAT,Bajra,2010,Kharif,13301.0,24000.0,haryana,sonipat,1.8043756108563267
Haryana,SONIPAT,Cotton(lint),2010,Kharif,357.0,,haryana,sonipat,
Haryana,SONIPAT,Jowar,2010,Kharif,9450.0,5000.0,haryana,sonipat,0.5291005291005291
Haryana,SONIPAT,Maize,2010,Kharif,516.0,2000.0,haryana,sonipat,3.875968992248062
Haryana,SONIPAT,Moong(Green Gram),2010,Kharif,230.0,100.0,haryana,sonipat,0.43478260869565216
Haryana,SONIPAT,Rice,2010,Kharif,93752.0,202000.0,haryana,sonipat,2.1546207014250363
Haryana,SONIPAT,Sesamum,2010,Kharif,16.0,,haryana,sonipat,
Haryana,SONIPAT,Barley,2010,Rabi,122.0,,haryana,sonipat,
Haryana,SONIPAT,Gram,2010,Rabi,33.0,,haryana,sonipat,
Haryana,SONIPAT,Peas & beans (Pulses),2010,Rabi,17.0,,haryana,sonipat,
Haryana,SONIPAT,Rapeseed &Mustard,2010,Rabi,2688.0,5000.0,haryana,sonipat,1.8601190476190477
Haryana,SONIPAT,Wheat,2010,Rabi,143694.0,669000.0,haryana,sonipat,4.655726752682784
Haryana,SONIPAT,Dry chillies,2010,Whole Year,91.0,900.0,haryana,sonipat,9.89010989010989
Haryana,SONIPAT,Onion,2010,Whole Year,30.0,700.0,haryana,sonipat,23.333333333333332
Haryana,SONIPAT,Potato,2010,Whole Year,221.0,6000.0,haryana,sonipat,27.149321266968325
Haryana,SONIPAT,Sannhamp,2010,Whole Year,24.0,,haryana,sonipat,
Haryana,SONIPAT,Sugarcane,2010,Whole Year,5733.0,50000.0,haryana,sonipat,8.721437292865865
Haryana,SONIPAT,Sweet potato,2010,Whole Year,3.0,,haryana,sonipat,
Haryana,YAMUNANAGAR,Arhar/Tur,2010,Kharif,2.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Bajra,2010,Kharif,934.0,2000.0,haryana,yamunanagar,2.1413276231263385
Haryana,YAMUNANAGAR,Cotton(lint),2010,Kharif,1.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Groundnut,2010,Kharif,21.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Horse-gram,2010,Kharif,28.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Maize,2010,Kharif,936.0,3000.0,haryana,yamunanagar,3.2051282051282053
Haryana,YAMUNANAGAR,Other Kharif pulses,2010,Kharif,341.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Rice,2010,Kharif,74578.0,244000.0,haryana,yamunanagar,3.2717423368821903
Haryana,YAMUNANAGAR,Sesamum,2010,Kharif,53.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Sunflower,2010,Kharif,391.0,600.0,haryana,yamunanagar,1.5345268542199488
Haryana,YAMUNANAGAR,Barley,2010,Rabi,26.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Gram,2010,Rabi,138.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Masoor,2010,Rabi,1064.0,1100.0,haryana,yamunanagar,1.0338345864661653
Haryana,YAMUNANAGAR,Other  Rabi pulses,2010,Rabi,102.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Peas & beans (Pulses),2010,Rabi,31.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Rapeseed &Mustard,2010,Rabi,2362.0,4000.0,haryana,yamunanagar,1.6934801016088061
Haryana,YAMUNANAGAR,Wheat,2010,Rabi,83403.0,378000.0,haryana,yamunanagar,4.5322110715441895
Haryana,YAMUNANAGAR,Dry chillies,2010,Whole Year,15.0,,haryana,yamunanagar,
Haryana,YAMUNANAGAR,Onion,2010,Whole Year,351.0,7400.0,haryana,yamunanagar,21.08262108262108
Haryana,YAMUNANAGAR,Potato,2010,Whole Year,1200.0,28300.0,haryana,yamunanagar,23.583333333333332
Haryana,YAMUNANAGAR,Sugarcane,2010,Whole Year,25391.0,171000.0,haryana,yamunanagar,6.734669764877319
Haryana,YAMUNANAGAR,Turmeric,2010,Whole Year,40.0,,haryana,yamunanagar,
Himachal Pradesh,BILASPUR,Arhar/Tur,2010,Kharif,1.0,,himachal pradesh,bilaspur,
Himachal Pradesh,BILASPUR,Ginger,2010,Kharif,78.0,1112.0,himachal pradesh,bilaspur,14.256410256410257
Himachal Pradesh,BILASPUR,Horse-gram,2010,Kharif,1.0,1.0,himachal pradesh,bilaspur,1.0
Himachal Pradesh,BILASPUR,Maize,2010,Kharif,26799.0,53627.0,himachal pradesh,bilaspur,2.0010821299302215
Himachal Pradesh,BILASPUR,Moong(Green Gram),2010,Kharif,5.0,3.0,himachal pradesh,bilaspur,0.6
Himachal Pradesh,BILASPUR,Moth,2010,Kharif,2.0,1.0,himachal pradesh,bilaspur,0.5
Himachal Pradesh,BILASPUR,Other Kharif pulses,2010,Kharif,25.0,10.0,himachal pradesh,bilaspur,0.4
Himachal Pradesh,BILASPUR,Rice,2010,Kharif,1540.0,2956.0,himachal pradesh,bilaspur,1.9194805194805196
Himachal Pradesh,BILASPUR,Sesamum,2010,Kharif,112.0,63.0,himachal pradesh,bilaspur,0.5625
Himachal Pradesh,BILASPUR,Soyabean,2010,Kharif,8.0,13.0,himachal pradesh,bilaspur,1.625
Himachal Pradesh,BILASPUR,Urad,2010,Kharif,34.0,22.0,himachal pradesh,bilaspur,0.6470588235294118
Himachal Pradesh,BILASPUR,Barley,2010,Rabi,179.0,258.0,himachal pradesh,bilaspur,1.441340782122905
Himachal Pradesh,BILASPUR,Gram,2010,Rabi,83.0,88.0,himachal pradesh,bilaspur,1.0602409638554218
Himachal Pradesh,BILASPUR,Onion,2010,Rabi,84.0,607.0,himachal pradesh,bilaspur,7.226190476190476
Himachal Pradesh,BILASPUR,Peas & beans (Pulses),2010,Rabi,4.0,7.0,himachal pradesh,bilaspur,1.75
Himachal Pradesh,BILASPUR,Potato,2010,Rabi,12.0,104.0,himachal pradesh,bilaspur,8.666666666666666
Himachal Pradesh,BILASPUR,Rapeseed &Mustard,2010,Rabi,421.0,466.0,himachal pradesh,bilaspur,1.1068883610451306
Himachal Pradesh,BILASPUR,Wheat,2010,Rabi,26439.0,58842.0,himachal pradesh,bilaspur,2.2255758538522636
Himachal Pradesh,BILASPUR,Dry chillies,2010,Whole Year,12.0,5.0,himachal pradesh,bilaspur,0.4166666666666667
Himachal Pradesh,BILASPUR,Sugarcane,2010,Whole Year,6.0,48.0,himachal pradesh,bilaspur,8.0
Himachal Pradesh,BILASPUR,Turmeric,2010,Whole Year,37.0,27.0,himachal pradesh,bilaspur,0.7297297297297297
Himachal Pradesh,CHAMBA,Coriander,2010,Kharif,3.0,1.0,himachal pradesh,chamba,0.3333333333333333
Himachal Pradesh,CHAMBA,Ginger,2010,Kharif,3.0,23.0,himachal pradesh,chamba,7.666666666666667
Himachal Pradesh,CHAMBA,Horse-gram,2010,Kharif,327.0,113.0,himachal pradesh,chamba,0.345565749235474
Himachal Pradesh,CHAMBA,Maize,2010,Kharif,27525.0,73158.0,himachal pradesh,chamba,2.657874659400545
Himachal Pradesh,CHAMBA,Moong(Green Gram),2010,Kharif,123.0,60.0,himachal pradesh,chamba,0.4878048780487805
Himachal Pradesh,CHAMBA,Moth,2010,Kharif,41.0,15.0,himachal pradesh,chamba,0.36585365853658536
Himachal Pradesh,CHAMBA,Other Kharif pulses,2010,Kharif,1027.0,1156.0,himachal pradesh,chamba,1.1256085686465434
Himachal Pradesh,CHAMBA,Peas & beans (Pulses),2010,Kharif,308.0,602.0,himachal pradesh,chamba,1.9545454545454546
Himachal Pradesh,CHAMBA,Potato,2010,Kharif,608.0,6516.0,himachal pradesh,chamba,10.717105263157896
Himachal Pradesh,CHAMBA,Ragi,2010,Kharif,48.0,33.0,himachal pradesh,chamba,0.6875
Himachal Pradesh,CHAMBA,Rice,2010,Kharif,3506.0,5767.0,himachal pradesh,chamba,1.6448944666286367
Himachal Pradesh,CHAMBA,Sesamum,2010,Kharif,28.0,10.0,himachal pradesh,chamba,0.35714285714285715
Himachal Pradesh,CHAMBA,Small millets,2010,Kharif,1230.0,370.0,himachal pradesh,chamba,0.3008130081300813
Himachal Pradesh,CHAMBA,Soyabean,2010,Kharif,2.0,3.0,himachal pradesh,chamba,1.5
Himachal Pradesh,CHAMBA,Urad,2010,Kharif,1826.0,802.0,himachal pradesh,chamba,0.43921139101861995
Himachal Pradesh,CHAMBA,Barley,2010,Rabi,3756.0,3925.0,himachal pradesh,chamba,1.0449946751863686
Himachal Pradesh,CHAMBA,Coriander,2010,Rabi,6.0,2.0,himachal pradesh,chamba,0.3333333333333333
Himachal Pradesh,CHAMBA,Garlic,2010,Rabi,37.0,23.0,himachal pradesh,chamba,0.6216216216216216
Himachal Pradesh,CHAMBA,Linseed,2010,Rabi,34.0,7.0,himachal pradesh,chamba,0.20588235294117646
Himachal Pradesh,CHAMBA,Masoor,2010,Rabi,17.0,16.0,himachal pradesh,chamba,0.9411764705882353
Himachal Pradesh,CHAMBA,Onion,2010,Rabi,52.0,529.0,himachal pradesh,chamba,10.173076923076923
Himachal Pradesh,CHAMBA,Peas & beans (Pulses),2010,Rabi,157.0,307.0,himachal pradesh,chamba,1.9554140127388535
Himachal Pradesh,CHAMBA,Potato,2010,Rabi,178.0,1669.0,himachal pradesh,chamba,9.376404494382022
Himachal Pradesh,CHAMBA,Rapeseed &Mustard,2010,Rabi,3074.0,907.0,himachal pradesh,chamba,0.2950553025374105
Himachal Pradesh,CHAMBA,Wheat,2010,Rabi,20801.0,35521.0,himachal pradesh,chamba,1.7076582856593434
Himachal Pradesh,CHAMBA,Dry chillies,2010,Whole Year,50.0,21.0,himachal pradesh,chamba,0.42
Himachal Pradesh,HAMIRPUR,Bajra,2010,Kharif,13.0,7.0,himachal pradesh,hamirpur,0.5384615384615384
Himachal Pradesh,HAMIRPUR,Ginger,2010,Kharif,8.0,60.0,himachal pradesh,hamirpur,7.5
Himachal Pradesh,HAMIRPUR,Groundnut,2010,Kharif,1.0,1.0,himachal pradesh,hamirpur,1.0
Himachal Pradesh,HAMIRPUR,Horse-gram,2010,Kharif,1.0,,himachal pradesh,hamirpur,
Himachal Pradesh,HAMIRPUR,Maize,2010,Kharif,31512.0,53431.0,himachal pradesh,hamirpur,1.6955762883980705
Himachal Pradesh,HAMIRPUR,Potato,2010,Kharif,7.0,59.0,himachal pradesh,hamirpur,8.428571428571429
Himachal Pradesh,HAMIRPUR,Rice,2010,Kharif,1908.0,2870.0,himachal pradesh,hamirpur,1.5041928721174005
Himachal Pradesh,HAMIRPUR,Sesamum,2010,Kharif,2.0,1.0,himachal pradesh,hamirpur,0.5
Himachal Pradesh,HAMIRPUR,Urad,2010,Kharif,9.0,4.0,himachal pradesh,hamirpur,0.4444444444444444
Himachal Pradesh,HAMIRPUR,Barley,2010,Rabi,38.0,55.0,himachal pradesh,hamirpur,1.4473684210526316
Himachal Pradesh,HAMIRPUR,Coriander,2010,Rabi,9.0,2.0,himachal pradesh,hamirpur,0.2222222222222222
Himachal Pradesh,HAMIRPUR,Garlic,2010,Rabi,19.0,22.0,himachal pradesh,hamirpur,1.1578947368421053
Himachal Pradesh,HAMIRPUR,Gram,2010,Rabi,6.0,2.0,himachal pradesh,hamirpur,0.3333333333333333
Himachal Pradesh,HAMIRPUR,Onion,2010,Rabi,39.0,321.0,himachal pradesh,hamirpur,8.23076923076923
Himachal Pradesh,HAMIRPUR,Rapeseed &Mustard,2010,Rabi,48.0,27.0,himachal pradesh,hamirpur,0.5625
Himachal Pradesh,HAMIRPUR,Wheat,2010,Rabi,33195.0,43835.0,himachal pradesh,hamirpur,1.3205302003313752
Himachal Pradesh,HAMIRPUR,Dry chillies,2010,Whole Year,1.0,,himachal pradesh,hamirpur,
Himachal Pradesh,HAMIRPUR,Sugarcane,2010,Whole Year,20.0,289.0,himachal pradesh,hamirpur,14.45
Himachal Pradesh,HAMIRPUR,Turmeric,2010,Whole Year,36.0,19.0,himachal pradesh,hamirpur,0.5277777777777778
Himachal Pradesh,KANGRA,Bajra,2010,Kharif,111.0,62.0,himachal pradesh,kangra,0.5585585585585585
Himachal Pradesh,KANGRA,Ginger,2010,Kharif,18.0,135.0,himachal pradesh,kangra,7.5
Himachal Pradesh,KANGRA,Horse-gram,2010,Kharif,174.0,106.0,himachal pradesh,kangra,0.6091954022988506
Himachal Pradesh,KANGRA,Maize,2010,Kharif,58205.0,111084.0,himachal pradesh,kangra,1.9084958336912636
Himachal Pradesh,KANGRA,Other Kharif pulses,2010,Kharif,436.0,162.0,himachal pradesh,kangra,0.37155963302752293
Himachal Pradesh,KANGRA,Potato,2010,Kharif,228.0,1341.0,himachal pradesh,kangra,5.881578947368421
Himachal Pradesh,KANGRA,Ragi,2010,Kharif,19.0,23.0,himachal pradesh,kangra,1.2105263157894737
Himachal Pradesh,KANGRA,Rice,2010,Kharif,37611.0,59209.0,himachal pradesh,kangra,1.574246895854936
Himachal Pradesh,KANGRA,Sesamum,2010,Kharif,2559.0,908.0,himachal pradesh,kangra,0.35482610394685427
Himachal Pradesh,KANGRA,Small millets,2010,Kharif,59.0,46.0,himachal pradesh,kangra,0.7796610169491526
Himachal Pradesh,KANGRA,Soyabean,2010,Kharif,76.0,128.0,himachal pradesh,kangra,1.6842105263157894
Himachal Pradesh,KANGRA,Urad,2010,Kharif,2207.0,1421.0,himachal pradesh,kangra,0.6438604440416855
Himachal Pradesh,KANGRA,Barley,2010,Rabi,3129.0,5311.0,himachal pradesh,kangra,1.6973473953339726
Himachal Pradesh,KANGRA,Garlic,2010,Rabi,66.0,85.0,himachal pradesh,kangra,1.2878787878787878
Himachal Pradesh,KANGRA,Gram,2010,Rabi,212.0,167.0,himachal pradesh,kangra,0.7877358490566038
Himachal Pradesh,KANGRA,Linseed,2010,Rabi,783.0,207.0,himachal pradesh,kangra,0.26436781609195403
Himachal Pradesh,KANGRA,Masoor,2010,Rabi,63.0,49.0,himachal pradesh,kangra,0.7777777777777778
Himachal Pradesh,KANGRA,Onion,2010,Rabi,170.0,1435.0,himachal pradesh,kangra,8.441176470588236
Himachal Pradesh,KANGRA,Other  Rabi pulses,2010,Rabi,17.0,4.0,himachal pradesh,kangra,0.23529411764705882
Himachal Pradesh,KANGRA,Peas & beans (Pulses),2010,Rabi,13.0,21.0,himachal pradesh,kangra,1.6153846153846154
Himachal Pradesh,KANGRA,Potato,2010,Rabi,1140.0,8752.0,himachal pradesh,kangra,7.67719298245614
Himachal Pradesh,KANGRA,Rapeseed &Mustard,2010,Rabi,1756.0,1003.0,himachal pradesh,kangra,0.5711845102505695
Himachal Pradesh,KANGRA,Wheat,2010,Rabi,93462.0,162252.0,himachal pradesh,kangra,1.7360210566861398
Himachal Pradesh,KANGRA,Dry chillies,2010,Whole Year,21.0,,himachal pradesh,kangra,
Himachal Pradesh,KANGRA,Sugarcane,2010,Whole Year,340.0,4913.0,himachal pradesh,kangra,14.45
Himachal Pradesh,KANGRA,Turmeric,2010,Whole Year,56.0,,himachal pradesh,kangra,
Himachal Pradesh,KINNAUR,Cotton(lint),2010,Kharif,8.0,3.0,himachal pradesh,kinnaur,0.375
Himachal Pradesh,KINNAUR,Maize,2010,Kharif,163.0,369.0,himachal pradesh,kinnaur,2.263803680981595
